Time,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL
2001-03-23 05:00:00+00:00,3.0,,0.0,2.0,,61.0,54.0,147.0,5.0,44.0,,14.0,,15.0
2001-03-23 06:00:00+00:00,3.0,,0.0,3.0,,82.0,50.0,177.0,5.0,45.0,,17.0,,19.0
2001-03-23 07:00:00+00:00,6.0,,2.0,4.0,,304.0,42.0,507.0,4.0,74.0,,29.0,,22.0
2001-03-23 08:00:00+00:00,17.0,,3.0,8.0,,333.0,49.0,559.0,5.0,126.0,,35.0,,40.0
2001-03-23 09:00:00+00:00,15.0,,2.0,9.0,,215.0,62.0,391.0,6.0,122.0,,35.0,,38.0
2001-03-23 10:00:00+00:00,10.0,,1.0,7.0,,162.0,58.0,306.0,7.0,122.0,,34.0,,26.0
2001-03-23 11:00:00+00:00,7.0,,1.0,5.0,,120.0,65.0,249.0,11.0,114.0,,28.0,,20.0
2001-03-23 12:00:00+00:00,6.0,,0.0,4.0,,66.0,50.0,152.0,22.0,111.0,,16.0,,16.0
2001-03-23 13:00:00+00:00,5.0,,0.0,4.0,,76.0,58.0,175.0,22.0,104.0,,17.0,,16.0
2001-03-23 14:00:00+00:00,8.0,,1.0,5.0,,115.0,63.0,240.0,25.0,116.0,,18.0,,23.0
2001-03-23 15:00:00+00:00,9.0,,1.0,5.0,,104.0,55.0,215.0,27.0,94.0,,14.0,,23.0
2001-03-23 16:00:00+00:00,7.0,,1.0,4.0,,97.0,61.0,209.0,22.0,94.0,,14.0,,25.0
2001-03-23 17:00:00+00:00,7.0,,1.0,4.0,,106.0,60.0,223.0,20.0,82.0,,13.0,,23.0
2001-03-23 18:00:00+00:00,9.0,,1.0,5.0,,155.0,67.0,304.0,11.0,85.0,,17.0,,23.0
2001-03-23 19:00:00+00:00,13.0,,2.0,6.0,,210.0,73.0,395.0,5.0,111.0,,22.0,,30.0
2001-03-23 20:00:00+00:00,17.0,,3.0,9.0,,345.0,61.0,590.0,4.0,147.0,,35.0,,41.0
2001-03-23 21:00:00+00:00,26.0,,4.0,13.0,,430.0,55.0,714.0,4.0,148.0,,48.0,,63.0
2001-03-23 22:00:00+00:00,24.0,,3.0,15.0,,369.0,50.0,616.0,5.0,152.0,,37.0,,63.0
2001-03-23 23:00:00+00:00,14.0,,1.0,10.0,,166.0,60.0,315.0,4.0,97.0,,27.0,,43.0
2001-03-24 00:00:00+00:00,8.0,,1.0,5.0,,115.0,57.0,233.0,5.0,86.0,,20.0,,22.0
2001-03-24 01:00:00+00:00,7.0,,0.0,5.0,,86.0,59.0,190.0,6.0,83.0,,15.0,,22.0
2001-03-24 02:00:00+00:00,3.0,,0.0,3.0,,36.0,45.0,99.0,14.0,57.0,,10.0,,13.0
2001-03-24 03:00:00+00:00,2.0,,0.0,2.0,,38.0,47.0,106.0,13.0,62.0,,10.0,,7.0
2001-03-24 04:00:00+00:00,2.0,,0.0,2.0,,33.0,41.0,92.0,22.0,63.0,,9.0,,6.0
2001-03-24 05:00:00+00:00,1.0,,0.0,1.0,,21.0,29.0,62.0,34.0,98.0,,8.0,,5.0
2001-03-24 06:00:00+00:00,1.0,,0.0,1.0,,16.0,25.0,50.0,34.0,71.0,,7.0,,4.0
2001-03-24 07:00:00+00:00,1.0,,0.0,1.0,,33.0,34.0,84.0,27.0,62.0,,7.0,,4.0
2001-03-24 08:00:00+00:00,2.0,,0.0,1.0,,30.0,31.0,76.0,32.0,76.0,,7.0,,5.0
2001-03-24 09:00:00+00:00,2.0,,0.0,1.0,,41.0,38.0,101.0,32.0,33.0,,6.0,,5.0
2001-03-24 10:00:00+00:00,3.0,,0.0,1.0,,38.0,34.0,93.0,36.0,43.0,,8.0,,7.0
2001-03-24 11:00:00+00:00,2.0,,0.0,1.0,,39.0,32.0,92.0,38.0,28.0,,8.0,,7.0
2001-03-24 12:00:00+00:00,3.0,,0.0,1.0,,42.0,32.0,96.0,40.0,38.0,,9.0,,7.0
2001-03-24 13:00:00+00:00,3.0,,0.0,1.0,,43.0,34.0,100.0,42.0,9.0,,8.0,,7.0
2001-03-24 14:00:00+00:00,4.0,,0.0,2.0,,52.0,47.0,126.0,37.0,19.0,,9.0,,9.0
2001-03-24 15:00:00+00:00,3.0,,0.0,1.0,,35.0,37.0,91.0,42.0,36.0,,8.0,,7.0
2001-03-24 16:00:00+00:00,2.0,,0.0,1.0,,36.0,38.0,93.0,42.0,10.0,,7.0,,6.0
2001-03-24 17:00:00+00:00,3.0,,0.0,1.0,,41.0,51.0,113.0,31.0,32.0,,8.0,,8.0
2001-03-24 18:00:00+00:00,3.0,,0.0,2.0,,60.0,53.0,144.0,28.0,21.0,,9.0,,8.0
2001-03-24 19:00:00+00:00,4.0,,0.0,2.0,,54.0,57.0,139.0,25.0,14.0,,8.0,,11.0
2001-03-24 20:00:00+00:00,5.0,,1.0,2.0,,55.0,57.0,141.0,26.0,13.0,,7.0,,11.0
2001-03-24 21:00:00+00:00,4.0,,1.0,2.0,,60.0,65.0,157.0,21.0,17.0,,8.0,,10.0
2001-03-24 22:00:00+00:00,4.0,,0.0,2.0,,47.0,56.0,129.0,27.0,17.0,,7.0,,11.0
2001-03-24 23:00:00+00:00,3.0,,0.0,2.0,,37.0,48.0,104.0,31.0,20.0,,5.0,,8.0
2001-03-25 00:00:00+00:00,4.0,,0.0,2.0,,33.0,49.0,100.0,26.0,19.0,,5.0,,9.0
2001-03-25 01:00:00+00:00,4.0,,0.0,2.0,,42.0,47.0,111.0,26.0,23.0,,5.0,,9.0
2001-03-25 03:00:00+00:00,3.0,,0.0,2.0,,59.0,50.0,140.0,19.0,11.0,,5.0,,8.0
2001-03-25 04:00:00+00:00,3.0,,0.0,2.0,,57.0,51.0,137.0,21.0,13.0,,5.0,,8.0
2001-03-25 05:00:00+00:00,2.0,,0.0,1.0,,40.0,42.0,104.0,27.0,20.0,,5.0,,7.0
2001-03-25 06:00:00+00:00,2.0,,0.0,1.0,,33.0,39.0,89.0,29.0,12.0,,4.0,,5.0
2001-03-25 07:00:00+00:00,2.0,,0.0,1.0,,33.0,37.0,87.0,28.0,12.0,,4.0,,5.0
2001-03-25 08:00:00+00:00,1.0,,0.0,1.0,,23.0,38.0,73.0,27.0,16.0,,4.0,,5.0
2001-03-25 09:00:00+00:00,2.0,,0.0,1.0,,30.0,38.0,84.0,28.0,18.0,,4.0,,5.0
2001-03-25 10:00:00+00:00,2.0,,0.0,1.0,,32.0,38.0,87.0,34.0,17.0,,6.0,,5.0
2001-03-25 11:00:00+00:00,2.0,,0.0,1.0,,39.0,37.0,98.0,38.0,14.0,,7.0,,6.0
2001-03-25 12:00:00+00:00,2.0,,0.0,1.0,,33.0,34.0,85.0,41.0,18.0,,7.0,,6.0
2001-03-25 13:00:00+00:00,2.0,,0.0,1.0,,38.0,36.0,95.0,43.0,13.0,,7.0,,6.0
2001-03-25 14:00:00+00:00,3.0,,0.0,1.0,,32.0,32.0,81.0,46.0,16.0,,7.0,,7.0
2001-03-25 15:00:00+00:00,3.0,,0.0,1.0,,28.0,39.0,82.0,43.0,19.0,,7.0,,7.0
2001-03-25 16:00:00+00:00,2.0,,0.0,1.0,,33.0,41.0,91.0,38.0,36.0,,6.0,,6.0
2001-03-25 17:00:00+00:00,2.0,,0.0,1.0,,41.0,36.0,98.0,39.0,17.0,,7.0,,6.0
2001-03-25 18:00:00+00:00,3.0,,0.0,2.0,,37.0,37.0,94.0,40.0,8.0,,7.0,,8.0
2001-03-25 19:00:00+00:00,3.0,,0.0,2.0,,46.0,45.0,115.0,33.0,12.0,,7.0,,8.0
2001-03-25 20:00:00+00:00,4.0,,0.0,2.0,,53.0,53.0,134.0,26.0,16.0,,8.0,,10.0
2001-03-25 21:00:00+00:00,5.0,,1.0,3.0,,54.0,58.0,142.0,20.0,25.0,,8.0,,12.0
2001-03-25 22:00:00+00:00,5.0,,0.0,3.0,,56.0,55.0,141.0,23.0,9.0,,7.0,,11.0
2001-03-25 23:00:00+00:00,3.0,,0.0,2.0,,29.0,53.0,97.0,27.0,8.0,,5.0,,8.0
2001-03-26 00:00:00+00:00,4.0,,0.0,2.0,,32.0,58.0,107.0,19.0,14.0,,5.0,,10.0
2001-03-26 01:00:00+00:00,2.0,,0.0,1.0,,18.0,46.0,73.0,23.0,11.0,,4.0,,7.0
2001-03-26 02:00:00+00:00,1.0,,0.0,1.0,,11.0,39.0,56.0,25.0,16.0,,4.0,,5.0
2001-03-26 03:00:00+00:00,1.0,,0.0,1.0,,4.0,22.0,27.0,36.0,6.0,,3.0,,4.0
2001-03-26 04:00:00+00:00,0.0,,0.0,0.0,,5.0,27.0,35.0,28.0,20.0,,3.0,,3.0
2001-03-26 05:00:00+00:00,0.0,,0.0,0.0,,5.0,34.0,42.0,24.0,13.0,,5.0,,3.0
2001-03-26 06:00:00+00:00,1.0,,0.0,1.0,,38.0,57.0,114.0,11.0,21.0,,5.0,,5.0
2001-03-26 07:00:00+00:00,3.0,,1.0,2.0,,106.0,68.0,231.0,6.0,17.0,,8.0,,9.0
2001-03-26 08:00:00+00:00,7.0,,1.0,3.0,,134.0,71.0,277.0,6.0,35.0,,9.0,,15.0
2001-03-26 09:00:00+00:00,8.0,,1.0,4.0,,136.0,72.0,280.0,9.0,61.0,,10.0,,18.0
2001-03-26 10:00:00+00:00,6.0,,0.0,4.0,,72.0,57.0,167.0,18.0,49.0,,8.0,,15.0
2001-03-26 11:00:00+00:00,4.0,,0.0,2.0,,56.0,51.0,137.0,22.0,34.0,,8.0,,10.0
2001-03-26 12:00:00+00:00,4.0,,0.0,2.0,,77.0,65.0,183.0,17.0,29.0,,7.0,,11.0
2001-03-26 13:00:00+00:00,5.0,,1.0,4.0,,106.0,69.0,232.0,15.0,31.0,,8.0,,16.0
2001-03-26 14:00:00+00:00,9.0,,1.0,5.0,,128.0,75.0,271.0,17.0,30.0,,11.0,,22.0
2001-03-26 15:00:00+00:00,7.0,,1.0,4.0,,77.0,61.0,179.0,31.0,31.0,,11.0,,18.0
2001-03-26 16:00:00+00:00,5.0,,0.0,3.0,,65.0,56.0,156.0,33.0,35.0,,10.0,,11.0
2001-03-26 17:00:00+00:00,6.0,,1.0,3.0,,63.0,60.0,156.0,28.0,34.0,,11.0,,14.0
2001-03-26 18:00:00+00:00,5.0,,1.0,3.0,,74.0,73.0,186.0,17.0,29.0,,21.0,,14.0
2001-03-26 19:00:00+00:00,9.0,,1.0,5.0,,119.0,78.0,261.0,10.0,38.0,,12.0,,23.0
2001-03-26 20:00:00+00:00,9.0,,1.0,5.0,,127.0,80.0,275.0,7.0,10.0,,12.0,,22.0
2001-03-26 21:00:00+00:00,9.0,,1.0,5.0,,133.0,78.0,281.0,5.0,51.0,,12.0,,21.0
2001-03-26 22:00:00+00:00,6.0,,1.0,4.0,,95.0,72.0,218.0,5.0,46.0,,10.0,,17.0
2001-03-26 23:00:00+00:00,4.0,,0.0,3.0,,48.0,64.0,138.0,11.0,31.0,,8.0,,11.0
2001-03-27 00:00:00+00:00,3.0,,0.0,2.0,,31.0,61.0,108.0,13.0,18.0,,7.0,,8.0
2001-03-27 01:00:00+00:00,2.0,,0.0,1.0,,12.0,46.0,65.0,21.0,3.0,,6.0,,6.0
2001-03-27 02:00:00+00:00,1.0,,0.0,1.0,,34.0,42.0,94.0,13.0,5.0,,5.0,,4.0
2001-03-27 03:00:00+00:00,1.0,,0.0,1.0,,19.0,46.0,76.0,16.0,14.0,,5.0,,4.0
2001-03-27 04:00:00+00:00,1.0,,0.0,1.0,,7.0,35.0,46.0,24.0,12.0,,4.0,,4.0
2001-03-27 05:00:00+00:00,1.0,,0.0,0.0,,14.0,39.0,60.0,20.0,9.0,,4.0,,3.0
2001-03-27 06:00:00+00:00,1.0,,0.0,1.0,,37.0,48.0,105.0,12.0,12.0,,5.0,,4.0
2001-03-27 07:00:00+00:00,3.0,,1.0,2.0,,183.0,55.0,335.0,5.0,53.0,,10.0,,9.0
2001-03-27 08:00:00+00:00,7.0,,2.0,5.0,,238.0,69.0,434.0,5.0,90.0,,12.0,,19.0
2001-03-27 09:00:00+00:00,10.0,,2.0,5.0,,207.0,74.0,392.0,5.0,103.0,,13.0,,26.0
2001-03-27 10:00:00+00:00,9.0,,1.0,5.0,,195.0,75.0,373.0,6.0,98.0,,14.0,,26.0
2001-03-27 11:00:00+00:00,9.0,,1.0,5.0,,165.0,76.0,328.0,9.0,102.0,,19.0,,27.0
2001-03-27 12:00:00+00:00,7.0,,1.0,5.0,,93.0,71.0,213.0,17.0,62.0,,18.0,,22.0
2001-03-27 13:00:00+00:00,7.0,,0.0,5.0,,78.0,67.0,186.0,22.0,57.0,,15.0,,21.0
2001-03-27 14:00:00+00:00,5.0,,0.0,4.0,,59.0,54.0,145.0,34.0,15.0,,11.0,,15.0
2001-03-27 15:00:00+00:00,5.0,,0.0,3.0,,57.0,57.0,144.0,33.0,15.0,,10.0,,12.0
2001-03-27 16:00:00+00:00,5.0,,0.0,3.0,,56.0,52.0,139.0,38.0,14.0,,9.0,,12.0
2001-03-27 17:00:00+00:00,5.0,,0.0,3.0,,78.0,64.0,184.0,34.0,6.0,,9.0,,12.0
2001-03-27 18:00:00+00:00,7.0,,1.0,6.0,,74.0,73.0,187.0,30.0,30.0,,10.0,,16.0
2001-03-27 19:00:00+00:00,7.0,,1.0,8.0,,98.0,80.0,229.0,20.0,34.0,,12.0,,27.0
2001-03-27 20:00:00+00:00,9.0,,1.0,7.0,,116.0,87.0,264.0,11.0,56.0,,15.0,,38.0
2001-03-27 21:00:00+00:00,8.0,,1.0,7.0,,113.0,78.0,250.0,9.0,47.0,,14.0,,48.0
2001-03-27 22:00:00+00:00,6.0,,1.0,5.0,,84.0,71.0,199.0,10.0,44.0,,13.0,,43.0
2001-03-27 23:00:00+00:00,4.0,,0.0,4.0,,46.0,64.0,134.0,13.0,28.0,,11.0,,36.0
2001-03-28 00:00:00+00:00,3.0,,0.0,3.0,,32.0,64.0,114.0,18.0,27.0,,9.0,,31.0
2001-03-28 01:00:00+00:00,2.0,,0.0,3.0,,14.0,46.0,68.0,27.0,13.0,,6.0,,31.0
2001-03-28 02:00:00+00:00,1.0,,0.0,3.0,,10.0,35.0,50.0,30.0,9.0,,5.0,,24.0
2001-03-28 03:00:00+00:00,1.0,,0.0,2.0,,6.0,35.0,44.0,27.0,9.0,,5.0,,15.0
2001-03-28 04:00:00+00:00,1.0,,0.0,2.0,,4.0,28.0,35.0,29.0,5.0,,5.0,,19.0
2001-03-28 05:00:00+00:00,1.0,,0.0,1.0,,6.0,36.0,46.0,26.0,6.0,,6.0,,17.0
2001-03-28 06:00:00+00:00,1.0,,0.0,1.0,,22.0,64.0,97.0,18.0,6.0,,7.0,,16.0
2001-03-28 07:00:00+00:00,2.0,,1.0,2.0,,82.0,95.0,220.0,10.0,18.0,,13.0,,15.0
2001-03-28 08:00:00+00:00,6.0,,1.0,4.0,,191.0,108.0,402.0,5.0,52.0,,21.0,,31.0
2001-03-28 09:00:00+00:00,9.0,,1.0,5.0,,172.0,100.0,364.0,7.0,77.0,,26.0,,46.0
2001-03-28 10:00:00+00:00,8.0,,1.0,6.0,,105.0,77.0,238.0,16.0,59.0,,28.0,,48.0
2001-03-28 11:00:00+00:00,5.0,,0.0,13.0,,51.0,55.0,134.0,29.0,32.0,,27.0,,48.0
2001-03-28 12:00:00+00:00,5.0,,0.0,9.0,,65.0,59.0,158.0,29.0,36.0,,14.0,,36.0
2001-03-28 13:00:00+00:00,5.0,,0.0,4.0,,57.0,57.0,145.0,34.0,15.0,,11.0,,20.0
2001-03-28 14:00:00+00:00,6.0,,1.0,4.0,,77.0,68.0,186.0,30.0,17.0,,12.0,,17.0
2001-03-28 15:00:00+00:00,6.0,,0.0,3.0,,60.0,57.0,149.0,36.0,41.0,,10.0,,15.0
2001-03-28 16:00:00+00:00,5.0,,0.0,3.0,,54.0,53.0,136.0,34.0,50.0,,10.0,,12.0
2001-03-28 17:00:00+00:00,5.0,,1.0,3.0,,68.0,56.0,161.0,26.0,41.0,,12.0,,13.0
2001-03-28 18:00:00+00:00,7.0,,1.0,9.0,,78.0,59.0,179.0,23.0,41.0,,13.0,,41.0
2001-03-28 19:00:00+00:00,8.0,,1.0,7.0,,89.0,61.0,197.0,17.0,33.0,,14.0,,37.0
2001-03-28 20:00:00+00:00,9.0,,1.0,6.0,,102.0,74.0,230.0,10.0,38.0,,15.0,,27.0
2001-03-28 21:00:00+00:00,7.0,,1.0,5.0,,100.0,75.0,227.0,8.0,42.0,,14.0,,22.0
2001-03-28 22:00:00+00:00,6.0,,0.0,4.0,,63.0,67.0,163.0,11.0,33.0,,11.0,,17.0
2001-03-28 23:00:00+00:00,3.0,,0.0,3.0,,38.0,56.0,114.0,17.0,22.0,,9.0,,11.0
2001-03-29 00:00:00+00:00,3.0,,0.0,2.0,,30.0,58.0,104.0,16.0,27.0,,8.0,,11.0
2001-03-29 01:00:00+00:00,3.0,,0.0,2.0,,25.0,49.0,88.0,18.0,26.0,,7.0,,10.0
2001-03-29 02:00:00+00:00,1.0,,0.0,1.0,,13.0,34.0,54.0,23.0,15.0,,5.0,,7.0
2001-03-29 03:00:00+00:00,1.0,,0.0,1.0,,10.0,25.0,40.0,29.0,11.0,,4.0,,6.0
2001-03-29 04:00:00+00:00,0.0,,0.0,1.0,,4.0,17.0,23.0,34.0,9.0,,4.0,,5.0
2001-03-29 05:00:00+00:00,0.0,,0.0,1.0,,4.0,17.0,24.0,32.0,5.0,,4.0,,4.0
2001-03-29 06:00:00+00:00,0.0,,0.0,0.0,,23.0,30.0,64.0,27.0,11.0,,5.0,,4.0
2001-03-29 07:00:00+00:00,2.0,,1.0,1.0,,82.0,45.0,172.0,12.0,35.0,,8.0,,8.0
2001-03-29 08:00:00+00:00,6.0,,1.0,4.0,,106.0,51.0,213.0,10.0,58.0,,10.0,,22.0
2001-03-29 09:00:00+00:00,7.0,,1.0,4.0,,94.0,47.0,191.0,12.0,63.0,,10.0,,18.0
2001-03-29 10:00:00+00:00,6.0,,1.0,3.0,,90.0,43.0,181.0,12.0,59.0,,11.0,,15.0
2001-03-29 11:00:00+00:00,6.0,,1.0,3.0,,80.0,44.0,166.0,14.0,47.0,,15.0,,15.0
2001-03-29 12:00:00+00:00,5.0,,0.0,5.0,,47.0,48.0,119.0,24.0,39.0,,23.0,,16.0
2001-03-29 13:00:00+00:00,5.0,,0.0,11.0,,37.0,44.0,102.0,30.0,34.0,,21.0,,19.0
2001-03-29 14:00:00+00:00,7.0,,1.0,5.0,,61.0,49.0,143.0,24.0,38.0,,20.0,,18.0
2001-03-29 15:00:00+00:00,5.0,,1.0,6.0,,48.0,48.0,121.0,27.0,41.0,,17.0,,19.0
2001-03-29 16:00:00+00:00,5.0,,0.0,5.0,,36.0,43.0,98.0,33.0,48.0,,17.0,,21.0
2001-03-29 17:00:00+00:00,5.0,,0.0,6.0,,38.0,42.0,101.0,34.0,44.0,,16.0,,25.0
2001-03-29 18:00:00+00:00,5.0,,1.0,6.0,,46.0,47.0,118.0,28.0,38.0,,18.0,,39.0
2001-03-29 19:00:00+00:00,6.0,,1.0,5.0,,57.0,55.0,143.0,21.0,25.0,,18.0,,31.0
2001-03-29 20:00:00+00:00,8.0,,1.0,5.0,,57.0,59.0,147.0,16.0,34.0,,17.0,,32.0
2001-03-29 21:00:00+00:00,7.0,,1.0,5.0,,50.0,64.0,141.0,13.0,38.0,,17.0,,31.0
2001-03-29 22:00:00+00:00,6.0,,0.0,4.0,,32.0,57.0,105.0,16.0,37.0,,12.0,,25.0
2001-03-29 23:00:00+00:00,3.0,,0.0,3.0,,22.0,46.0,79.0,24.0,30.0,,10.0,,17.0
